"Address","Content","Status Code","Status","Indexability","Indexability Status","Title 1","Title 1 Length","Title 1 Pixel Width","Meta Description 1","Meta Description 1 Length","Meta Description 1 Pixel Width","Meta Keyword 1","Meta Keywords 1 Length","H1-1","H1-1 length","H1-2","H1-2 length","H2-1","H2-1 length","H2-2","H2-2 length","Meta Robots 1","X-Robots-Tag 1","Meta Refresh 1","Canonical Link Element 1","rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1","Size (bytes)","Word Count","Text Ratio","Crawl Depth","Link Score","Inlinks","Unique Inlinks","% of Total","Outlinks","Unique Outlinks","External Outlinks","Unique External Outlinks","Hash","Response Time","Last Modified","Redirect URL","Redirect Type","URL Encoded Address"
"https://www.bpb.de/mediathek/222564/das-richtige-mass-umfrage-zum-thema-streik","text/html; charset=utf-8","200","OK","Indexable","","Das richtige Maß: Umfrage zum Thema Streik | bpb","48","452","Wird in Deutschland zu viel gestreikt? Sollte es strengere Regeln für den Arbeitskampf geben? Oder sollte im Gegenteil alles so bleiben wie es ist? Die Redaktion der Netzdebatte hat sich auf der Straße umgehört.","211","1336","Streik, Bevölkerung, Gesetz","27","","0","","0","Das richtige Maß: Umfrage zum Thema Streik","42","Inhalt","6","all","","","https://www.bpb.de/mediathek/222564/das-richtige-mass-umfrage-zum-thema-streik","","","","","91916","1021","10.015897","3","","8","2","0.06","504","450","16","16","bf3631f964515f91200515b12d9db59","0.058","Thu, 04 Jun 2020 14:58:04 GMT","","","https://www.bpb.de/mediathek/222564/das-richtige-mass-umfrage-zum-thema-streik"
"https://www.bpb.de/mediathek/308014/das-neue-coronavirus-und-unser-zusammenleben","text/html; charset=utf-8","200","OK","Indexable","","Das neue Coronavirus und unser Zusammenleben | bpb","50","484","Das Coronavirus hat das Leben auf der ganzen Welt stark verändert. Was können wir tun, damit sich das Coronavirus nicht so schnell ausbreitet?  Und wie ändert sich unser Zusammenleben durch das Virus?","200","1305","Corona, Einfach Politik, Einfache Sprache, Teilhabe","51","","0","","0","Das neue Coronavirus und unser Zusammenleben","44","einfach POLITIK extra: Hören in einfacher Sprache","49","all","","","https://www.bpb.de/mediathek/308014/das-neue-coronavirus-und-unser-zusammenleben","","","","","91106","1105","10.767524","3","","17","4","0.13","503","449","16","16","5d8ab509b4d51557171fe689e6faa8f2","0.082","Thu, 04 Jun 2020 14:52:36 GMT","","","https://www.bpb.de/mediathek/308014/das-neue-coronavirus-und-unser-zusammenleben"
"https://www.bpb.de/mediathek/194402/die-verbindung-von-koerper-und-emotion","text/html; charset=utf-8","200","OK","Indexable","","Die Verbindung von Körper und Emotion | bpb","43","400","Daniel Wildmann im Interview mit Miriam Menzel auf der 4. Internationalen Konferenz zur Holocaustforschung.","107","685","Ausgrenzung, Holocaust, Drittes Reich 1933   1945, NS Terror, Nationalsozialismus, Emotionen","92","","0","","0","Die Verbindung von Körper und Emotion","37","Interview mit Daniel Wildmann","29","all","","","https://www.bpb.de/mediathek/194402/die-verbindung-von-koerper-und-emotion","","","","","202488","2063","8.890592","3","","78","25","0.78","575","475","18","17","c085488587fa942c03e91fadc74cc5dd","0.087","Thu, 04 Jun 2020 12:53:08 GMT","","","https://www.bpb.de/mediathek/194402/die-verbindung-von-koerper-und-emotion"
"https://www.bpb.de/mediathek/212178/daniela-schwarzer-wie-kann-die-eurozone-kuenftig-krisen-besser-vermeiden","text/html; charset=utf-8","200","OK","Indexable","","Daniela Schwarzer: Wie kann die Eurozone künftig Krisen besser vermeiden? | bpb","79","725","Die Leiterin des Europa-Programms des German Marshall Funds, Dr. Daniela Schwarzer, beantwortet im Kurz-Interview die Frage, wie die Eurozone künftig Krisen besser vermeiden kann.","179","1175","Eurokrise, Schuldenkrise, Euro, Eurozone, Europapolitik, europäische Union, Wirtschaft, Wirtschaftskrise, Finanzpolitik","119","","0","","0","Daniela Schwarzer: Wie kann die Eurozone künftig Krisen besser vermeiden?","73","6x6 Fragen zur Euro-Krise","25","all","","","https://www.bpb.de/mediathek/212178/daniela-schwarzer-wie-kann-die-eurozone-kuenftig-krisen-besser-vermeiden","","","","","126794","1245","8.6830225","3","","28","8","0.25","524","460","18","17","34095bc8a0c84b454b948f5b80785962","0.101","Thu, 04 Jun 2020 14:55:46 GMT","","","https://www.bpb.de/mediathek/212178/daniela-schwarzer-wie-kann-die-eurozone-kuenftig-krisen-besser-vermeiden"
"https://www.bpb.de/mediathek/248637/datenjournalismus-hinter-den-kulissen-bei-zeit-online","text/html; charset=utf-8","200","OK","Indexable","","Datenjournalismus: hinter den Kulissen bei ZEIT Online | bpb","60","528","Auf http://www.netzdebatte.bpb.de haben wir hinter die Kulissen der Zeit Online Redaktion geschaut. Mit den beiden Gründungsmitgliedern des brandneuen Ressorts Daten/Investigativjournalismus Kai Biermann und Sascha Venohr haben wir uns u.a. darüber u","250","1637","Open Data, Zeit Online, Datenjournalismus","41","","0","","0","Datenjournalismus: hinter den Kulissen bei ZEIT Online","54","Weitere Informationen","21","all","","","https://www.bpb.de/mediathek/248637/datenjournalismus-hinter-den-kulissen-bei-zeit-online","","","","","93072","1062","10.285911","3","","8","2","0.06","502","448","18","17","ad0a02692f21fa4d78e6dfc047f635ca","0.058","Thu, 04 Jun 2020 14:51:45 GMT","","","https://www.bpb.de/mediathek/248637/datenjournalismus-hinter-den-kulissen-bei-zeit-online"
"https://www.bpb.de/mediathek/284605/der-ort-des-boesen","text/html; charset=utf-8","200","OK","Indexable","","Der Ort des ""Bösen"" | bpb","25","231","2,1 Millionen Menschen besuchten 2017 die Gedenkstätte Auschwitz-Birkenau, eine Million mehr als zehn Jahre zuvor, zehnmal mehr als in einem durchschnittlichen Jahr der Nachkriegsdekade. Das Interesse an jenem Ort scheint stetig zu wachsen, während a","250","1628","Holocaust; Europa; Nationalsozialismus; Shoa; Auschwitz; Birkenau; Gedenkstätte; Erinnerungskultur","98","","0","","0","Der Ort des ""Bösen""","19","Wie Auschwitz zum Inbegriff des Holocaust wurde","47","all","","","https://www.bpb.de/mediathek/284605/der-ort-des-boesen","","","","","115113","1393","10.583017","3","","15","4","0.13","510","452","16","16","b259928f98d48a43868d509c831674e6","0.142","Thu, 04 Jun 2020 14:58:14 GMT","","","https://www.bpb.de/mediathek/284605/der-ort-des-boesen"
"https://www.bpb.de/mediathek/205288/deutschlands-rolle-in-europa-zwischen-innenpolitischen-herausforderungen-und-internationaler-verantwortung","text/html; charset=utf-8","200","OK","Indexable","","Deutschlands Rolle in Europa - zwischen innenpolitischen Herausforderungen und internationaler Verantwortung | bpb","114","1020","Am 1. April 2015 luden das Bundesministerium des Innern und die Bundeszentrale für politische Bildung zur dritten von vier Dialogveranstaltungen aus der Reihe ""Deutschland 2015: Unser Land - unsere Zukunft"" nach Dresden ein. Hier sind die Eindrücke v","250","1610","Deutsche Einheit, Verantwortung, Internationale Politik, Europapolitik","70","","0","","0","Deutschlands Rolle in Europa - zwischen innenpolitischen Herausforderungen und internationaler Verantwortung","108","Deutschland 2015: Unser Land - unsere Zukunft","45","all","","","https://www.bpb.de/mediathek/205288/deutschlands-rolle-in-europa-zwischen-innenpolitischen-herausforderungen-und-internationaler-verantwortung","","","","","119358","1349","10.051654","3","","22","6","0.19","515","455","18","17","ac4f7610dfbc985a0786d63584657232","0.099","Thu, 04 Jun 2020 14:57:31 GMT","","","https://www.bpb.de/mediathek/205288/deutschlands-rolle-in-europa-zwischen-innenpolitischen-herausforderungen-und-internationaler-verantwortung"
"https://www.bpb.de/mediathek/73424/der-spionagefilm-ein-schluesselgenre-des-kalten-krieges","text/html; charset=utf-8","200","OK","Indexable","","Der Spionagefilm - ein Schlüsselgenre des Kalten Krieges? | bpb","63","566","Im Interview erläutert Dr. Christoph Classen vom Zentrum für Zeithistorische Forschung Potsdam die Gründe für die Blüte des Spionagefilms in den 1950er-/1960er-Jahren und den Wert dieses historischen Filmkorpus als Spiegel gesellschaftlicher Befindli","250","1598","Spionagefilm, Kalter Krieg, Film, Spionage, Überwachung, Filmbildung","68","","0","","0","Der Spionagefilm - ein Schlüsselgenre des Kalten Krieges?","57","Zeithistoriker Dr. Christoph Classen im Gespräch","48","all","","","https://www.bpb.de/mediathek/73424/der-spionagefilm-ein-schluesselgenre-des-kalten-krieges","","","","","94892","1115","10.581386","3","","9","2","0.06","506","452","18","17","416ea6f972dec064a5632ed22aecb61f","0.189","Thu, 04 Jun 2020 14:53:56 GMT","","","https://www.bpb.de/mediathek/73424/der-spionagefilm-ein-schluesselgenre-des-kalten-krieges"
"https://www.bpb.de/mediathek/163418/die-macher-der-reihe-60-x-deutschland-ueber-die-reaktionen","text/html; charset=utf-8","200","OK","Indexable","","Die Macher der Reihe ""60 x Deutschland"" über die Reaktionen | bpb","65","594","Welche Resonanz gab es auf ""60 x Deutschland""? Der Projektregisseur Jan Lorenzen, der Redaktionsleiter Johannes Unger und die Moderatorin Sandra Maischberger schildern ihre Eindrücke.","183","1212","Jahresschau, Deutschland 1945 -, Medien und Kommunikation","57","","0","","0","Die Macher der Reihe ""60 x Deutschland"" über die Reaktionen","59","Weitere Informationen","21","all","","","https://www.bpb.de/mediathek/163418/die-macher-der-reihe-60-x-deutschland-ueber-die-reaktionen","","","","","93643","1055","10.209991","3","","11","3","0.09","503","449","18","17","5e8f7244543a6a47d1b9c2c13977dcb6","0.635","Thu, 04 Jun 2020 14:57:43 GMT","","","https://www.bpb.de/mediathek/163418/die-macher-der-reihe-60-x-deutschland-ueber-die-reaktionen"
"https://www.bpb.de/mediathek/309749/demokratie-wer-entscheidet-wie-es-laeuft","text/html; charset=utf-8","200","OK","Indexable","","DEMOKRATIE – Wer entscheidet, wie es läuft? | bpb","49","471","Nach Artikel 20, Absatz 1 des Grundgesetzes ist die Bundesrepublik Deutschland eine Demokratie. In dieser Staatsform übt das Volk die Herrschaftsgewalt aus. Was heißt das eigentlich und warum ist das so wichtig? In diesem Video bekommt Ihr eine Antwo","250","1611","Demokratie, Gewaltenteilung, Meinungsfreiheit, Rechtsstaat, Menschenrechte, Menschenwürde, Volk, Religionsfreiheit, Pluralismus, Gleichheit, Gerechtigkeit, Grundgesetz, Wahlen, Parteien, Widerstand, Protest Ostdeutschland 1990-1993","231","","0","","0","DEMOKRATIE – Wer entscheidet, wie es läuft?","43","Video-Reihe ""Abdelkratie""","25","all","","","https://www.bpb.de/mediathek/309749/demokratie-wer-entscheidet-wie-es-laeuft","","","","","95676","1073","10.109727","3","","17","4","0.13","516","462","18","17","6ce8a0e9338a458267c1d03b40097de9","0.482","Thu, 04 Jun 2020 13:02:27 GMT","","","https://www.bpb.de/mediathek/309749/demokratie-wer-entscheidet-wie-es-laeuft"
"https://www.bpb.de/mediathek/194326/die-ns-propaganda-als-gescheitertes-projekt","text/html; charset=utf-8","200","OK","Indexable","","Die NS-Propaganda als gescheitertes Projekt | bpb","49","449","Janosch Steuwer, Ruhr-Universität Bochum, im Videointerview mit Miriam Menzel auf der 4. Internationale Konferenz zur Holocaustforschung.","137","883","Holocaust, Ausgrenzung, Drittes Reich 1933 - 1945, NS-Terror, Nationalsozialismus, völkische Ideologie","102","","0","","0","Die NS-Propaganda als gescheitertes Projekt","43","Interview mit Janosch Steuwer","29","all","","","https://www.bpb.de/mediathek/194326/die-ns-propaganda-als-gescheitertes-projekt","","","","","202538","2039","8.8552475","3","","82","26","0.81","575","475","18","17","856dbb42ed6a018bd892d65e48f55061","0.186","Thu, 04 Jun 2020 14:56:09 GMT","","","https://www.bpb.de/mediathek/194326/die-ns-propaganda-als-gescheitertes-projekt"
"https://www.bpb.de/mediathek/743/der-wunsch-nach-offenheit-kann-ansteckend-sein","text/html; charset=utf-8","200","OK","Indexable","","Der Wunsch nach Offenheit kann ansteckend sein | bpb","52","485","Die kommunistischen Führungen wagten während der Weltfestspiele mehr Offenheit, weil sie ihr System nach der Niederlage der USA in Vietnam für unverwundbar hielten, argumentiert Gratchev.","187","1225","Weltfestspiele 1973, DDR 1949 - 1990, Ost-West-Konflikt, Festival, Politische Ideologie","87","","0","","0","Der Wunsch nach Offenheit kann ansteckend sein","46","Andrej A. Gratchev im Interview","31","all","","","https://www.bpb.de/mediathek/743/der-wunsch-nach-offenheit-kann-ansteckend-sein","","","","","185921","2487","10.779868","3","","63","20","0.63","560","470","18","17","8b2a2a5e13e9e2b8136758f5578ca952","0.113","Thu, 04 Jun 2020 14:53:02 GMT","","","https://www.bpb.de/mediathek/743/der-wunsch-nach-offenheit-kann-ansteckend-sein"
"https://www.bpb.de/mediathek/192021/das-spielmotiv-der-grenzueberschreitung","text/html; charset=utf-8","200","OK","Indexable","","Das Spielmotiv der Grenzüberschreitung | bpb","44","403","Marktforscher Christian Schmidt spricht über das Spielmotiv der Grenzüberschreitung.","84","541","Computerspiel, Elektronische Medien","35","","0","","0","Das Spielmotiv der Grenzüberschreitung","38","Der Marktforscher Christian Schmidt im Interview","48","all","","","https://www.bpb.de/mediathek/192021/das-spielmotiv-der-grenzueberschreitung","","","","","91357","1017","10.180205","3","","9","2","0.06","501","447","16","16","34825e7672d2fdef1fe1af94fdd6864b","0.107","Thu, 04 Jun 2020 14:53:28 GMT","","","https://www.bpb.de/mediathek/192021/das-spielmotiv-der-grenzueberschreitung"
"https://www.bpb.de/mediathek/245049/das-gender-pension-gap-erklaert","text/html; charset=utf-8","200","OK","Indexable","","Das Gender Pension Gap erklärt! | bpb","37","345","Männer und Frauen verdienen auch heute häufig noch sehr unterschiedlich viel Geld - oft bei gleicher Arbeit. Diese Ungleichheit und die Tatsache, dass Frauen, wenn sie ein Kind bekommen, länger mit dem Kind zuhause bleiben als der Mann, führen dazu, ","250","1614","Gender, Rentenpolitik, GAP, Altersvorsorge","42","","0","","0","Das Gender Pension Gap erklärt!","31","Weitere Informationen","21","all","","","https://www.bpb.de/mediathek/245049/das-gender-pension-gap-erklaert","","","","","92609","1054","10.163612","3","","8","2","0.06","503","449","18","17","e6e36dd60d9f1fe8bef3e65afe651403","0.143","Thu, 04 Jun 2020 14:56:43 GMT","","","https://www.bpb.de/mediathek/245049/das-gender-pension-gap-erklaert"
"https://www.bpb.de/mediathek/245024/die-crowd-als-kapital-interview-mit-claudia-pelzer","text/html; charset=utf-8","200","OK","Indexable","","Die Crowd als Kapital – Interview mit Claudia Pelzer | bpb","58","507","Die Zukunft der Arbeit ist in ihren Grundzügen bereits sichtbar, meint Claudia Pelzer, Gründerin des deutschen Crowdsourcing Verbands. Der strukturelle Wandel, weg von der klassischen 40-Stunden-Woche,  hin zu flexibleren Arbeitsmodellen ist in große","250","1598","Zukunft, Arbeit, Zukunft der Arbeit, Crowd, Crowdsourcing, Crowdwork, Flexibilisierung, Digitalisierung, Arbeitsmodelle, Jobs, Arbeit 4.0, Politik","146","","0","","0","Die Crowd als Kapital – Interview mit Claudia Pelzer","52","Inhalt","6","all","","","https://www.bpb.de/mediathek/245024/die-crowd-als-kapital-interview-mit-claudia-pelzer","","","","","94658","1096","10.362328","3","","8","2","0.06","511","457","18","17","e038c1e1a4c2337d0eb41762ea9045bd","0.08","Thu, 04 Jun 2020 15:01:55 GMT","","","https://www.bpb.de/mediathek/245024/die-crowd-als-kapital-interview-mit-claudia-pelzer"
"https://www.bpb.de/mediathek/200307/der-demokratische-despotismus","text/html; charset=utf-8","200","OK","Indexable","","Der demokratische Despotismus | bpb","35","336","Carolin Emcke im Gespräch mit Alain Badiou und Thomas Ostermeier über das Spannungsverhältnis zwischen Legitimität und Autorität von Demokratien in Zeiten grenzüberschreitender Flüchtlingsmigration.","198","1297","Legitimität, Autorität, Demokratie, Migration, Flucht","53","","0","","0","Der demokratische Despotismus","29","Streitraum vom 16.11.2014","25","all","","","https://www.bpb.de/mediathek/200307/der-demokratische-despotismus","","","","","112886","1235","9.593573","3","","18","5","0.16","513","453","16","16","5111a90e7ec5cb0bdb6899c50c283f33","0.084","Thu, 04 Jun 2020 14:54:08 GMT","","","https://www.bpb.de/mediathek/200307/der-demokratische-despotismus"
"https://www.bpb.de/mediathek/302697/digitale-welt-internet","text/html; charset=utf-8","200","OK","Indexable","","Digitale Welt: Internet | bpb","29","241","Wir leben in einer digitalen Welt. Das Internet gehört inzwischen für viele Menschen zum Leben dazu. Was ist das Internet? Wie werden im Internet Daten gesammelt und was kann das für Sie bedeuten? Antworten finden Sie in diesem Hörbuch. ","237","1528","barrierefrei, Einfach Politik, Einfache Sprache, leichte Sprache, Digitalisierung, Internet, Computer, Digitale Welt","116","","0","","0","Digitale Welt: Internet","23","einfach POLITIK: Hörangebot in einfacher Sprache","48","all","","","https://www.bpb.de/mediathek/302697/digitale-welt-internet","","","","","91169","1130","10.909491","3","","9","2","0.06","507","453","18","17","7b4355adf83b8df6ef5f42eed759e679","0.101","Thu, 04 Jun 2020 14:52:56 GMT","","","https://www.bpb.de/mediathek/302697/digitale-welt-internet"
"https://www.bpb.de/mediathek/246397/digitale-inklusion-umfrage-beim-kongress-inklusiv-politisch-bilden","text/html; charset=utf-8","200","OK","Indexable","","Digitale Inklusion – Umfrage beim Kongress „inklusiv politisch bilden“ | bpb","76","646","„Inklusion ist für mich, wenn alle an allem teilnehmen können, uneingeschränkt, ohne Barrieren.“ Die Werkstatt der bpb hat sich am Rande des Kongresses „inklusiv politisch bilden“ unter den Teilnehmenden umgehört: Was ist (digitale) Inklusion? Vor we","250","1590","Teilhabe, Inklusion, Gesellschaft","33","","0","","0","Digitale Inklusion – Umfrage beim Kongress „inklusiv politisch bilden“","70","Weitere Informationen","21","all","","","https://www.bpb.de/mediathek/246397/digitale-inklusion-umfrage-beim-kongress-inklusiv-politisch-bilden","","","","","93158","1041","10.125181","3","","8","2","0.06","502","448","18","17","319e47211217ac87324d76e1b718855c","0.218","Thu, 04 Jun 2020 14:54:42 GMT","","","https://www.bpb.de/mediathek/246397/digitale-inklusion-umfrage-beim-kongress-inklusiv-politisch-bilden"
"https://www.bpb.de/mediathek/260198/dr-harald-gapski-big-data-als-zeitenwende-in-gesellschaft-wissenschaft-und-politik-und-als-herausforderung-fuer-die-paedagogik","text/html; charset=utf-8","200","OK","Indexable","","Dr. Harald Gapski: Big Data als Zeitenwende in Gesellschaft, Wissenschaft und Politik und als Herausforderung für die Pädagogik | bpb","133","1185","Pädagogik ist ebenso wie Politik, Recht und Wirtschaft herausgefordert, auf die fortschreitende 'Datafizierung' und digitale Transformation unserer Gesellschaft zu reagieren. Harald Gapski nimmt in seinem Vortrag diese Herausforderung in den Blick.","248","1567","Digitalisierung, Algorithmen, Big Data, Medienkompetenz, KMK, Bildung, Schule","77","","0","","0","Dr. Harald Gapski: Big Data als Zeitenwende in Gesellschaft, Wissenschaft und Politik und als Herausforderung für die Pädagogik","127","Vortrag auf der bpb/KMK Fachtagung ""Digitale Welt als Thema in Schule und Unterricht"" am 15.11.2017","99","all","","","https://www.bpb.de/mediathek/260198/dr-harald-gapski-big-data-als-zeitenwende-in-gesellschaft-wissenschaft-und-politik-und-als-herausforderung-fuer-die-paedagogik","","","","","99355","1542","13.87162","3","","9","2","0.06","508","454","16","16","79294fa2623082b784ad7846c4c53fab","0.136","Thu, 04 Jun 2020 14:58:24 GMT","","","https://www.bpb.de/mediathek/260198/dr-harald-gapski-big-data-als-zeitenwende-in-gesellschaft-wissenschaft-und-politik-und-als-herausforderung-fuer-die-paedagogik"
"https://www.bpb.de/mediathek/359/die-tore-der-stasi-zumauern","text/html; charset=utf-8","200","OK","Indexable","","Die Tore der Stasi zumauern | bpb","33","302","Der DDR-Oppositionelle und Mitgründer des Neuen Forums spricht über seine Erfahrung des 15. Januars 1990.","105","705","DDR 1949 - 1990 / Opposition, Ministerium für Staatssicherheit","62","","0","","0","Die Tore der Stasi zumauern","27","Interview mit Reinhard Schult","29","all","","","https://www.bpb.de/mediathek/359/die-tore-der-stasi-zumauern","","","","","124509","1338","9.168884","3","","27","8","0.25","520","454","18","17","7e6bfa6fd6d73623470a52ec6df22ad2","0.093","Thu, 04 Jun 2020 14:54:03 GMT","","","https://www.bpb.de/mediathek/359/die-tore-der-stasi-zumauern"
"https://www.bpb.de/mediathek/197820/deutscher-alltag-was-sie-voneinander-wissen","text/html; charset=utf-8","200","OK","Indexable","","Deutscher Alltag: Was sie voneinander wissen | bpb","50","455","1983: Filmaufnahmen in einer polytechnischen Oberschule in Luckenwalde südlich von Berlin und einer Realschule in Bergheim bei Köln. Wie spiegeln sich die politischen Systeme wider? Welches Bild wird den Schülern vom anderen Teil vermittelt?","241","1559","Schule in der DDR, Deutsche Demokratische Republik, Bundesrepublik Deutschland, Schule, Schulklasse, Sportunterricht, Schüler, Polytechnische Oberschule, Realschule, Ausbildung, Sozialismus, Gesellschaft, Arbeit, Zukunft, Bildungssystem","236","","0","","0","Deutscher Alltag: Was sie voneinander wissen","44","Beobachtungen in zwei Schulklassen in der DDR und der Bundesrepublik","68","all","","","https://www.bpb.de/mediathek/197820/deutscher-alltag-was-sie-voneinander-wissen","","","","","95010","1129","10.629266","3","","13","3","0.09","517","463","16","16","382922e873d57b6384a2c29c9992ccfe","0.126","Thu, 04 Jun 2020 12:54:49 GMT","","","https://www.bpb.de/mediathek/197820/deutscher-alltag-was-sie-voneinander-wissen"
"https://www.bpb.de/mediathek/190754/die-aktion-winterreise-gegen-die-raf","text/html; charset=utf-8","200","OK","Indexable","","Die Aktion ""Winterreise"" gegen die RAF | bpb","44","397","Der ehemalige Bundesanwalt Joachim Lampe schildert die Aktion ""Winterreise"" als Beispiel für die Ohnmacht der Justiz in den Anfangsjahren der RAF.","146","946","Rote Armee Fraktion, APO / Studentenbewegung, Terrorismus, Rechtsstaat, Justiz","78","","0","","0","Die Aktion ""Winterreise"" gegen die RAF","38","Die RAF-Prozesse - Ehemalige Bundesanwälte erinnern sich","56","all","","","https://www.bpb.de/mediathek/190754/die-aktion-winterreise-gegen-die-raf","","","","","159388","1595","8.497236","3","","51","16","0.5","547","465","16","16","e65ac7a59f42f7589b97b1466d66b269","0.103","Thu, 04 Jun 2020 13:39:38 GMT","","","https://www.bpb.de/mediathek/190754/die-aktion-winterreise-gegen-die-raf"
"https://www.bpb.de/mediathek/150601/die-ueberfluessigen-oder-wie-menschen-in-die-unsichtbarkeit-gedraengt-werden","text/html; charset=utf-8","200","OK","Indexable","","Die ""Überflüssigen"" - oder wie Menschen in die Unsichtbarkeit gedrängt werden | bpb","83","744","Eine Diskussion mit Julia Friedrichs, Volker Lösch und Sonia Seymour Mikich, moderiert von Carolin Emcke","104","672","Armut, Arbeitslosigkeit, Sozialer Wandel, soziale Ungleichheit, Wirtschaft","74","","0","","0","Die ""Überflüssigen"" - oder wie Menschen in die Unsichtbarkeit gedrängt werden","77","Streitraum vom 12.12.2011","25","all","","","https://www.bpb.de/mediathek/150601/die-ueberfluessigen-oder-wie-menschen-in-die-unsichtbarkeit-gedraengt-werden","","","","","174450","1612","7.7260756","3","","60","19","0.59","556","468","16","16","abc08e0a3c60502c149e0d940386a51a","0.088","Thu, 04 Jun 2020 14:53:47 GMT","","","https://www.bpb.de/mediathek/150601/die-ueberfluessigen-oder-wie-menschen-in-die-unsichtbarkeit-gedraengt-werden"
"https://www.bpb.de/mediathek/670/die-zukunft-in-megastaedten","text/html; charset=utf-8","200","OK","Indexable","","Die Zukunft in Megastädten | bpb","32","291","Der Verkehr in den Städten werde künftig sehr viel stärker über Kommunikation beeinflusst, so Peter Blascke von Siemens IT Solutions and Services, Head of Global Public.","169","1082","Verkehrspolitik, Medien und Kommunikation, Megastadt, E-Government","66","","0","","0","Die Zukunft in Megastädten","26","Peter Blaschke im Video-Interview","33","all","","","https://www.bpb.de/mediathek/670/die-zukunft-in-megastaedten","","","","","93105","1078","10.304424","3","","9","2","0.06","503","449","18","17","df250c129b069a8e1ceefdc87ed9579d","0.179","Thu, 04 Jun 2020 15:01:04 GMT","","","https://www.bpb.de/mediathek/670/die-zukunft-in-megastaedten"
"https://www.bpb.de/mediathek/287119/das-digitale-kinderzimmer-my-friend-freddy","text/html; charset=utf-8","200","OK","Indexable","","Das digitale Kinderzimmer: My Friend Freddy | bpb","49","447","Mit diesen Clips möchten wir Eltern und Interessierte über neue Trends und Entwicklungen im digitalen Kinderzimmer informieren: Der My Friend Freddy Bär im Test. Der freundliche Teddybär mit gravierenden Sicherheitslücken.","222","1430","Medienpädagogik, Medienkompetenz, Digitales Kinderzimmer, Big Data, Wearable","76","","0","","0","Das digitale Kinderzimmer: My Friend Freddy","43","Smarte und vernetzte Spielsachen im Test","40","all","","","https://www.bpb.de/mediathek/287119/das-digitale-kinderzimmer-my-friend-freddy","","","","","114205","1175","9.105248","3","","18","5","0.16","513","453","18","17","fe167000a7846886de5cd5445aba2fb0","0.157","Thu, 04 Jun 2020 14:52:58 GMT","","","https://www.bpb.de/mediathek/287119/das-digitale-kinderzimmer-my-friend-freddy"
"https://www.bpb.de/mediathek/301979/dr-behnam-said-ueber-al-qaida","text/html; charset=utf-8","200","OK","Indexable","","Dr. Behnam Said über Al-Qaida | bpb","35","328","Interview mit Dr. Behnam Said, Amt für Justizvollzug und Recht, Hamburg","71","456","Islamismus, religiös begründeter Extremismus, Al-Quaida, Demokratie, Dschihadismus","82","","0","","0","Dr. Behnam Said über Al-Qaida","29","Inhalt","6","all","","","https://www.bpb.de/mediathek/301979/dr-behnam-said-ueber-al-qaida","","","","","220918","1790","6.964286","3","","86","28","0.88","583","477","18","17","fe429aefe035cd2d202062798b00ec6d","0.111","Thu, 04 Jun 2020 13:48:35 GMT","","","https://www.bpb.de/mediathek/301979/dr-behnam-said-ueber-al-qaida"
"https://www.bpb.de/mediathek/287344/die-gagwerkstatt","text/html; charset=utf-8","200","OK","Indexable","","Die Gagwerkstatt | bpb","22","206","Johanna nimmt uns in diesem Beitrag mit hinter die Kulissen des Humors und ergründet was politische Bildung mit Humor zu tun haben kann. Ein Beitrag von Johanna Wolleschensky.","175","1144","14. Bundeskongress politische Bildung 2019, Emotionen in Politik und Gesellschaft, Audio, Johanna Wolleschensky, Gagwerkstatt","125","","0","","0","Die Gagwerkstatt","16","Weitere Informationen","21","all","","","https://www.bpb.de/mediathek/287344/die-gagwerkstatt","","","","","123463","1432","9.809054","3","","41","13","0.41","536","462","18","17","8610b64c6bccf20e08f5d7861614101a","0.127","Thu, 04 Jun 2020 14:42:04 GMT","","","https://www.bpb.de/mediathek/287344/die-gagwerkstatt"
"https://www.bpb.de/mediathek/396/der-umgang-mit-der-ddr-war-nicht-fair","text/html; charset=utf-8","200","OK","Indexable","","Der Umgang mit der DDR war nicht fair | bpb","43","395","Der Autor spricht über seine Erfahrungen bei den Weltfestspielen und über die Wiedervereinigung.","96","623","Wiedervereinigung, Festival, DDR 1949 - 1990, Weltfestspiele 1973, Aufarbeitung","79","","0","","0","Der Umgang mit der DDR war nicht fair","37","Ulrich Plenzdorf im Interview","29","all","","","https://www.bpb.de/mediathek/396/der-umgang-mit-der-ddr-war-nicht-fair","","","","","178805","1934","8.665204","3","","67","21","0.66","560","470","18","17","60b1685c3ba72db3078c1f4813b79f31","0.177","Thu, 04 Jun 2020 15:01:43 GMT","","","https://www.bpb.de/mediathek/396/der-umgang-mit-der-ddr-war-nicht-fair"
